State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Arkansas,2020-06-06,9663,2020-05-30,115482,1196468,9.65
Arkansas,2020-06-13,9381,2020-06-06,113623,1196468,9.50
Arkansas,2020-06-20,9669,2020-06-13,112189,1196468,9.38
Arkansas,2020-06-27,10395,2020-06-20,108691,1196468,9.08
Arkansas,2020-07-04,10832,2020-06-27,104692,1196468,8.75
Arkansas,2020-07-11,14155,2020-07-04,99083,1197760,8.27
Arkansas,2020-07-18,15932,2020-07-11,100026,1197760,8.35
Arkansas,2020-07-25,15257,2020-07-18,94113,1197760,7.86
Arkansas,2020-08-01,12750,2020-07-25,79564,1197760,6.64
Arkansas,2020-08-08,5908,2020-08-01,62402,1197760,5.21
Arkansas,2020-08-15,6351,2020-08-08,52946,1197760,4.42
Arkansas,2020-08-22,5660,2020-08-15,48069,1197760,4.01
Arkansas,2020-08-29,5337,2020-08-22,44564,1197760,3.72
Arkansas,2020-09-05,5624,2020-08-29,42795,1197760,3.57
Arkansas,2020-09-12,4585,2020-09-05,38926,1197760,3.25
Arkansas,2020-09-19,5778,2020-09-12,40856,1197760,3.41
Arkansas,2020-09-26,6137,2020-09-19,37975,1197760,3.17
Arkansas,2020-10-03,5484,2020-09-26,36883,1197760,3.08
Arkansas,2020-10-10,5719,2020-10-03,32303,1197760,2.70
Arkansas,2020-10-17,4318,2020-10-10,30873,1199243,2.57
Arkansas,2020-10-24,4019,2020-10-17,26311,1199243,2.19
Arkansas,2020-10-31,4014,2020-10-24,27441,1199243,2.29
Arizona,2019-01-05,3086,2018-12-29,19239,2784393,0.69
Arizona,2019-01-12,4711,2019-01-05,19360,2784393,0.70
Arizona,2019-01-19,4210,2019-01-12,19295,2784393,0.69
Arizona,2019-01-26,3681,2019-01-19,19580,2784393,0.70
Arizona,2019-02-02,3536,2019-01-26,19553,2784393,0.70
Arizona,2019-02-09,3310,2019-02-02,19595,2784393,0.70
Arizona,2019-02-16,3224,2019-02-09,19634,2784393,0.71
Arizona,2019-02-23,2905,2019-02-16,19362,2784393,0.70
Arizona,2019-03-02,3276,2019-02-23,19231,2784393,0.69
Arizona,2019-03-09,3403,2019-03-02,19057,2784393,0.68
Arizona,2019-03-16,3388,2019-03-09,19088,2784393,0.69
Arizona,2019-03-23,3402,2019-03-16,18987,2784393,0.68
Arizona,2019-03-30,3740,2019-03-23,19112,2784393,0.69
Arizona,2019-04-06,5029,2019-03-30,18755,2804467,0.67
Arizona,2019-04-13,5848,2019-04-06,19736,2804467,0.70
Arizona,2019-04-20,5330,2019-04-13,21027,2804467,0.75
Arizona,2019-04-27,5303,2019-04-20,22912,2804467,0.82
Arizona,2019-05-04,4635,2019-04-27,23733,2804467,0.85
Arizona,2019-05-11,4264,2019-05-04,24879,2804467,0.89
Arizona,2019-05-18,4280,2019-05-11,25497,2804467,0.91
Arizona,2019-05-25,4129,2019-05-18,25609,2804467,0.91
Arizona,2019-06-01,4078,2019-05-25,25307,2804467,0.90
Arizona,2019-06-08,4670,2019-06-01,26308,2804467,0.94
Arizona,2019-06-15,4219,2019-06-08,25992,2804467,0.93
Arizona,2019-06-22,4177,2019-06-15,26606,2804467,0.95
Arizona,2019-06-29,4208,2019-06-22,26470,2804467,0.94
Arizona,2019-07-06,4412,2019-06-29,26689,2804467,0.95
Arizona,2019-07-13,5723,2019-07-06,27400,2825215,0.97
Arizona,2019-07-20,4549,2019-07-13,28825,2825215,1.02
Arizona,2019-07-27,4019,2019-07-20,29236,2825215,1.03
Arizona,2019-08-03,3908,2019-07-27,29299,2825215,1.04
Arizona,2019-08-10,3857,2019-08-03,28871,2825215,1.02
Arizona,2019-08-17,3514,2019-08-10,28619,2825215,1.01
Arizona,2019-08-24,3535,2019-08-17,27805,2825215,0.98
Arizona,2019-08-31,3622,2019-08-24,27263,2825215,0.96
Arizona,2019-09-07,3336,2019-08-31,25986,2825215,0.92
Arizona,2019-09-14,3643,2019-09-07,25426,2825215,0.90
Arizona,2019-09-21,3681,2019-09-14,24362,2825215,0.86
Arizona,2019-09-28,3757,2019-09-21,23611,2825215,0.84
Arizona,2019-10-05,3775,2019-09-28,23284,2825215,0.82
Arizona,2019-10-12,3916,2019-10-05,22290,2845961,0.78
Arizona,2019-10-19,3510,2019-10-12,21911,2845961,0.77
Arizona,2019-10-26,3880,2019-10-19,21520,2845961,0.76
Arizona,2019-11-02,3966,2019-10-26,20865,2845961,0.73
Arizona,2019-11-09,3952,2019-11-02,20673,2845961,0.73
Arizona,2019-11-16,3701,2019-11-09,20489,2845961,0.72
Arizona,2019-11-23,3730,2019-11-16,19167,2845961,0.67
Arizona,2019-11-30,2527,2019-11-23,17371,2845961,0.61
Arizona,2019-12-07,4113,2019-11-30,18526,2845961,0.65
Arizona,2019-12-14,3296,2019-12-07,17436,2845961,0.61
Arizona,2019-12-21,3294,2019-12-14,17518,2845961,0.62
Arizona,2019-12-28,2155,2019-12-21,17508,2845961,0.62
Arizona,2020-01-04,3132,2019-12-28,17991,2864180,0.63
Arizona,2020-01-11,4654,2020-01-04,18259,2864180,0.64
Arizona,2020-01-18,4152,2020-01-11,18421,2864180,0.64
Arizona,2020-01-25,3475,2020-01-18,18401,2864180,0.64
Arizona,2020-02-01,3807,2020-01-25,18854,2864180,0.66
Arizona,2020-02-08,3636,2020-02-01,18461,2864180,0.64
Arizona,2020-02-15,3538,2020-02-08,18516,2864180,0.65
Arizona,2020-02-22,3151,2020-02-15,18217,2864180,0.64
Arizona,2020-02-29,3086,2020-02-22,18137,2864180,0.63
Arizona,2020-03-07,3357,2020-02-29,17593,2864180,0.61
Arizona,2020-03-14,3844,2020-03-07,17595,2864180,0.61
Arizona,2020-03-21,29348,2020-03-14,18108,2864180,0.63
Arizona,2020-03-28,88940,2020-03-21,26387,2864180,0.92
Arizona,2020-04-04,132428,2020-03-28,62597,2864180,2.19
Arizona,2020-04-11,98531,2020-04-04,120592,2864180,4.21
Arizona,2020-04-18,72457,2020-04-11,170262,2885408,5.90
Arizona,2020-04-25,52581,2020-04-18,196401,2885408,6.81
Arizona,2020-05-02,43023,2020-04-25,218760,2885408,7.58
Arizona,2020-05-09,31570,2020-05-02,228806,2885408,7.93
Arizona,2020-05-16,31957,2020-05-09,230566,2885408,7.99
Arizona,2020-05-23,26868,2020-05-16,217968,2885408,7.55
Arizona,2020-05-30,22012,2020-05-23,209944,2885408,7.28
Arizona,2020-06-06,24367,2020-05-30,210605,2885408,7.30
Arizona,2020-06-13,22419,2020-06-06,209529,2885408,7.26
Arizona,2020-06-20,25886,2020-06-13,217934,2885408,7.55
Arizona,2020-06-27,26328,2020-06-20,217505,2885408,7.54
Arizona,2020-07-04,25774,2020-06-27,216603,2885408,7.51
Arizona,2020-07-11,28695,2020-07-04,227419,2905807,7.83
Arizona,2020-07-18,21441,2020-07-11,229352,2905807,7.89
Arizona,2020-07-25,19063,2020-07-18,230822,2905807,7.94
Arizona,2020-08-01,15561,2020-07-25,232497,2905807,8.00
Arizona,2020-08-08,11655,2020-08-01,219459,2905807,7.55
Arizona,2020-08-15,12775,2020-08-08,211212,2905807,7.27
Arizona,2020-08-22,12487,2020-08-15,205978,2905807,7.09
Arizona,2020-08-29,11705,2020-08-22,202716,2905807,6.98
Arizona,2020-09-05,11343,2020-08-29,200184,2905807,6.89
Arizona,2020-09-12,9979,2020-09-05,194164,2905807,6.68
Arizona,2020-09-19,9065,2020-09-12,190507,2905807,6.56
Arizona,2020-09-26,8208,2020-09-19,175837,2905807,6.05
Arizona,2020-10-03,7966,2020-09-26,168948,2905807,5.81
Arizona,2020-10-10,7925,2020-10-03,151436,2927942,5.17
Arizona,2020-10-17,7053,2020-10-10,137816,2927942,4.71
Arizona,2020-10-24,6813,2020-10-17,125852,2927942,4.30
Arizona,2020-10-31,6389,2020-10-24,112425,2927942,3.84
California,2019-01-05,38536,2018-12-29,348968,16900653,2.06
California,2019-01-12,53519,2019-01-05,366000,16987900,2.15
California,2019-01-19,48844,2019-01-12,371261,16987900,2.19
California,2019-01-26,56886,2019-01-19,388607,16987900,2.29
California,2019-02-02,48904,2019-01-26,363358,16987900,2.14
California,2019-02-09,44850,2019-02-02,371696,16987900,2.19
California,2019-02-16,43516,2019-02-09,360835,16987900,2.12
California,2019-02-23,34449,2019-02-16,386100,16987900,2.27
California,2019-03-02,41085,2019-02-23,380331,16987900,2.24
California,2019-03-09,40896,2019-03-02,402138,16987900,2.37
California,2019-03-16,41128,2019-03-09,372306,16987900,2.19
California,2019-03-23,39832,2019-03-16,384846,16987900,2.27
California,2019-03-30,38528,2019-03-23,368658,16987900,2.17
California,2019-04-06,36227,2019-03-30,373823,16987900,2.20
California,2019-04-13,39429,2019-04-06,347023,17063245,2.03
California,2019-04-20,43900,2019-04-13,361762,17063245,2.12
California,2019-04-27,40312,2019-04-20,333180,17063245,1.95
California,2019-05-04,38392,2019-04-27,342461,17063245,2.01
California,2019-05-11,39618,2019-05-04,330763,17063245,1.94
California,2019-05-18,37428,2019-05-11,344735,17063245,2.02
California,2019-05-25,38275,2019-05-18,319156,17063245,1.87
California,2019-06-01,34781,2019-05-25,317598,17063245,1.86
California,2019-06-08,41288,2019-06-01,317108,17063245,1.86
California,2019-06-15,38753,2019-06-08,300412,17063245,1.76
California,2019-06-22,44396,2019-06-15,306005,17063245,1.79
California,2019-06-29,42404,2019-06-22,300575,17063245,1.76
California,2019-07-06,35194,2019-06-29,307450,17063245,1.80
California,2019-07-13,39061,2019-07-06,301444,17144715,1.76
California,2019-07-20,39341,2019-07-13,306388,17144715,1.79
California,2019-07-27,38438,2019-07-20,311686,17144715,1.82
California,2019-08-03,36041,2019-07-27,305372,17144715,1.78
California,2019-08-10,41404,2019-08-03,329057,17144715,1.92
California,2019-08-17,35430,2019-08-10,294646,17144715,1.72
California,2019-08-24,34596,2019-08-17,307762,17144715,1.80
California,2019-08-31,34358,2019-08-24,290655,17144715,1.70
California,2019-09-07,30771,2019-08-31,269570,17144715,1.57
California,2019-09-14,34650,2019-09-07,285564,17144715,1.67
California,2019-09-21,35161,2019-09-14,279176,17144715,1.63
California,2019-09-28,33226,2019-09-21,277881,17144715,1.62
California,2019-10-05,33326,2019-09-28,276630,17144715,1.61
California,2019-10-12,40182,2019-10-05,260397,17203829,1.51
California,2019-10-19,39191,2019-10-12,258717,17203829,1.50
California,2019-10-26,41081,2019-10-19,281060,17203829,1.63
California,2019-11-02,39332,2019-10-26,267628,17203829,1.56
California,2019-11-09,45816,2019-11-02,284199,17203829,1.65
California,2019-11-16,40749,2019-11-09,274354,17203829,1.59
California,2019-11-23,49133,2019-11-16,291706,17203829,1.70
California,2019-11-30,36457,2019-11-23,259563,17203829,1.51
California,2019-12-07,48434,2019-11-30,327504,17203829,1.90
California,2019-12-14,47521,2019-12-07,321564,17203829,1.87
California,2019-12-21,49943,2019-12-14,325387,17203829,1.89
California,2019-12-28,34301,2019-12-21,300551,17203829,1.75
California,2020-01-04,36720,2019-12-28,359606,17203829,2.09
California,2020-01-11,51993,2020-01-04,356376,17265039,2.06
California,2020-01-18,64858,2020-01-11,376947,17265039,2.18
California,2020-01-25,45596,2020-01-18,336269,17265039,1.95
California,2020-02-01,43458,2020-01-25,388341,17265039,2.25
California,2020-02-08,40392,2020-02-01,359156,17265039,2.08
California,2020-02-15,43445,2020-02-08,375305,17265039,2.17
California,2020-02-22,34979,2020-02-15,349252,17265039,2.02
California,2020-02-29,41678,2020-02-22,369988,17265039,2.14
California,2020-03-07,43385,2020-02-29,378864,17265039,2.19
California,2020-03-14,57606,2020-03-07,351344,17265039,2.04
California,2020-03-21,186333,2020-03-14,421912,17265039,2.44
California,2020-03-28,1058325,2020-03-21,400565,17265039,2.32
California,2020-04-04,918814,2020-03-28,1076761,17265039,6.24
California,2020-04-11,655472,2020-04-04,1429954,17330010,8.25
California,2020-04-18,528360,2020-04-11,2422458,17330010,13.98
California,2020-04-25,325343,2020-04-18,1887575,17330010,10.89
California,2020-05-02,316257,2020-04-25,4808361,17330010,27.75
California,2020-05-09,212667,2020-05-02,2850204,17330010,16.45
California,2020-05-16,244431,2020-05-09,3565153,17330010,20.57
California,2020-05-23,203262,2020-05-16,2155310,17330010,12.44
California,2020-05-30,228634,2020-05-23,2752401,17330010,15.88
California,2020-06-06,255836,2020-05-30,2812484,17330010,16.23
California,2020-06-13,241424,2020-06-06,3001413,17330010,17.32
California,2020-06-20,284494,2020-06-13,2779425,17330010,16.04
California,2020-06-27,277362,2020-06-20,2901601,17330010,16.74
California,2020-07-04,264791,2020-06-27,2758474,17330010,15.92
California,2020-07-11,284914,2020-07-04,2946807,17396834,16.94
California,2020-07-18,289594,2020-07-11,2704904,17396834,15.55
California,2020-07-25,244653,2020-07-18,3140619,17396834,18.05
California,2020-08-01,222043,2020-07-25,2789482,17396834,16.03
California,2020-08-08,202509,2020-08-01,2961188,17396834,17.02
California,2020-08-15,190354,2020-08-08,2806840,17396834,16.13
California,2020-08-22,196916,2020-08-15,2837991,17396834,16.31
California,2020-08-29,219563,2020-08-22,2570005,17396834,14.77
California,2020-09-05,243404,2020-08-29,3012587,17396834,17.32
California,2020-09-12,226004,2020-09-05,2724331,17396834,15.66
California,2020-09-19,226179,2020-09-12,2802145,17396834,16.11
California,2020-09-26,171220,2020-09-19,2274592,17396834,13.07
California,2020-10-03,148213,2020-09-26,2212779,17396834,12.72
California,2020-10-10,176083,2020-10-03,2011273,17473068,11.51
California,2020-10-17,159876,2020-10-10,1836240,17473068,10.51
California,2020-10-24,152176,2020-10-17,1653245,17473068,9.46
California,2020-10-31,152480,2020-10-24,1561263,17473068,8.94
Colorado,2019-01-05,2710,2018-12-29,21864,2571804,0.85
Colorado,2019-01-12,3077,2019-01-05,21215,2588607,0.82
Colorado,2019-01-19,2701,2019-01-12,21748,2588607,0.84
Colorado,2019-01-26,2409,2019-01-19,23144,2588607,0.89
Colorado,2019-02-02,2275,2019-01-26,22589,2588607,0.87
Colorado,2019-02-09,2210,2019-02-02,23442,2588607,0.91
Colorado,2019-02-16,1813,2019-02-09,22326,2588607,0.86
Colorado,2019-02-23,1925,2019-02-16,23469,2588607,0.91
Colorado,2019-03-02,1719,2019-02-23,22043,2588607,0.85
Colorado,2019-03-09,1891,2019-03-02,23142,2588607,0.89
Colorado,2019-03-16,1506,2019-03-09,21189,2588607,0.82
Colorado,2019-03-23,1550,2019-03-16,22886,2588607,0.88
Colorado,2019-03-30,1483,2019-03-23,20354,2588607,0.79
Colorado,2019-04-06,1903,2019-03-30,20735,2588607,0.80
Colorado,2019-04-13,2037,2019-04-06,18236,2605045,0.70
Colorado,2019-04-20,1989,2019-04-13,19035,2605045,0.73
Colorado,2019-04-27,1945,2019-04-20,18239,2605045,0.70
Colorado,2019-05-04,1813,2019-04-27,18717,2605045,0.72
Colorado,2019-05-11,1765,2019-05-04,18094,2605045,0.69
Colorado,2019-05-18,1617,2019-05-11,18533,2605045,0.71
Colorado,2019-05-25,1880,2019-05-18,18166,2605045,0.70
Colorado,2019-06-01,1613,2019-05-25,17684,2605045,0.68
Colorado,2019-06-08,1978,2019-06-01,18061,2605045,0.69
Colorado,2019-06-15,1517,2019-06-08,17158,2605045,0.66
Colorado,2019-06-22,1537,2019-06-15,18078,2605045,0.69
Colorado,2019-06-29,1355,2019-06-22,16960,2605045,0.65
Colorado,2019-07-06,1450,2019-06-29,17305,2605045,0.66
Colorado,2019-07-13,1809,2019-07-06,16974,2620560,0.65
Colorado,2019-07-20,1506,2019-07-13,17249,2620560,0.66
Colorado,2019-07-27,1460,2019-07-20,16994,2620560,0.65
Colorado,2019-08-03,1512,2019-07-27,17233,2620560,0.66
Colorado,2019-08-10,1542,2019-08-03,16862,2620560,0.64
Colorado,2019-08-17,1471,2019-08-10,16765,2620560,0.64
Colorado,2019-08-24,1486,2019-08-17,16298,2620560,0.62
Colorado,2019-08-31,1510,2019-08-24,15947,2620560,0.61
Colorado,2019-09-07,1465,2019-08-31,15460,2620560,0.59
Colorado,2019-09-14,1467,2019-09-07,15597,2620560,0.60
Colorado,2019-09-21,1418,2019-09-14,15379,2620560,0.59
Colorado,2019-09-28,1429,2019-09-21,15283,2620560,0.58
Colorado,2019-10-05,1967,2019-09-28,15426,2620560,0.59
Colorado,2019-10-12,2002,2019-10-05,14966,2635231,0.57
Colorado,2019-10-19,1879,2019-10-12,15647,2635231,0.59
Colorado,2019-10-26,1849,2019-10-19,16182,2635231,0.61
Colorado,2019-11-02,3112,2019-10-26,16374,2635231,0.62
Colorado,2019-11-09,2318,2019-11-02,16845,2635231,0.64
Colorado,2019-11-16,2141,2019-11-09,17887,2635231,0.68
Colorado,2019-11-23,2302,2019-11-16,17971,2635231,0.68
Colorado,2019-11-30,1910,2019-11-23,17224,2635231,0.65
Colorado,2019-12-07,3162,2019-11-30,19664,2635231,0.75
Colorado,2019-12-14,2279,2019-12-07,19433,2635231,0.74
Colorado,2019-12-21,2360,2019-12-14,19837,2635231,0.75
Colorado,2019-12-28,1723,2019-12-21,18779,2635231,0.71
Colorado,2020-01-04,2431,2019-12-28,21391,2635231,0.81
Colorado,2020-01-11,3001,2020-01-04,21492,2650335,0.81
Colorado,2020-01-18,2522,2020-01-11,21104,2650335,0.80
Colorado,2020-01-25,2164,2020-01-18,22738,2650335,0.86
Colorado,2020-02-01,2049,2020-01-25,21560,2650335,0.81
Colorado,2020-02-08,2482,2020-02-01,22881,2650335,0.86
Colorado,2020-02-15,2209,2020-02-08,22076,2650335,0.83
Colorado,2020-02-22,1862,2020-02-15,23694,2650335,0.89
Colorado,2020-02-29,1681,2020-02-22,22409,2650335,0.85
Colorado,2020-03-07,1865,2020-02-29,22908,2650335,0.86
Colorado,2020-03-14,2321,2020-03-07,21260,2650335,0.80
Colorado,2020-03-21,19774,2020-03-14,21309,2650335,0.80
Colorado,2020-03-28,61838,2020-03-21,21956,2650335,0.83
Colorado,2020-04-04,46326,2020-03-28,73584,2650335,2.78
Colorado,2020-04-11,104572,2020-04-04,166593,2666358,6.25
Colorado,2020-04-18,67639,2020-04-11,171434,2666358,6.43
Colorado,2020-04-25,38662,2020-04-18,228713,2666358,8.58
Colorado,2020-05-02,28360,2020-04-25,228683,2666358,8.58
Colorado,2020-05-09,22732,2020-05-02,261951,2666358,9.82
Colorado,2020-05-16,18054,2020-05-09,246507,2666358,9.25
Colorado,2020-05-23,15719,2020-05-16,265499,2666358,9.96
Colorado,2020-05-30,12519,2020-05-23,244600,2666358,9.17
Colorado,2020-06-06,13098,2020-05-30,263810,2666358,9.89
Colorado,2020-06-13,10382,2020-06-06,242785,2666358,9.11
Colorado,2020-06-20,10013,2020-06-13,259341,2666358,9.73
Colorado,2020-06-27,8646,2020-06-20,237236,2666358,8.90
Colorado,2020-07-04,7928,2020-06-27,246108,2666358,9.23
Colorado,2020-07-11,10554,2020-07-04,228224,2681376,8.51
Colorado,2020-07-18,8531,2020-07-11,239098,2681376,8.92
Colorado,2020-07-25,8037,2020-07-18,224204,2681376,8.36
Colorado,2020-08-01,7167,2020-07-25,224130,2681376,8.36
Colorado,2020-08-08,6231,2020-08-01,198702,2681376,7.41
Colorado,2020-08-15,6971,2020-08-08,197296,2681376,7.36
Colorado,2020-08-22,6483,2020-08-15,180390,2681376,6.73
Colorado,2020-08-29,5863,2020-08-22,177822,2681376,6.63
Colorado,2020-09-05,6031,2020-08-29,162261,2681376,6.05
Colorado,2020-09-12,5171,2020-09-05,157091,2681376,5.86
Colorado,2020-09-19,5115,2020-09-12,151250,2681376,5.64
Colorado,2020-09-26,4862,2020-09-19,143856,2681376,5.37
Colorado,2020-10-03,5919,2020-09-26,127012,2681376,4.74
Colorado,2020-10-10,6406,2020-10-03,124333,2692685,4.62
Colorado,2020-10-17,5759,2020-10-10,111822,2692685,4.15
Colorado,2020-10-24,6071,2020-10-17,105759,2692685,3.93
Colorado,2020-10-31,7138,2020-10-24,96782,2692685,3.59
Connecticut,2019-01-05,8684,2018-12-29,47573,1651735,2.88
Connecticut,2019-01-12,5598,2019-01-05,43943,1652078,2.66
Connecticut,2019-01-19,3652,2019-01-12,41626,1652078,2.52
Connecticut,2019-01-26,3140,2019-01-19,41248,1652078,2.50
Connecticut,2019-02-02,2906,2019-01-26,41734,1652078,2.53
Connecticut,2019-02-09,2918,2019-02-02,41616,1652078,2.52
Connecticut,2019-02-16,2296,2019-02-09,40134,1652078,2.43
Connecticut,2019-02-23,3239,2019-02-16,42137,1652078,2.55
Connecticut,2019-03-02,2487,2019-02-23,42912,1652078,2.60
Connecticut,2019-03-09,2703,2019-03-02,41203,1652078,2.49
Connecticut,2019-03-16,2821,2019-03-09,41068,1652078,2.49
Connecticut,2019-03-23,2508,2019-03-16,41127,1652078,2.49
Connecticut,2019-03-30,1962,2019-03-23,39190,1652078,2.37
Connecticut,2019-04-06,2329,2019-03-30,36092,1652078,2.18
Connecticut,2019-04-13,3454,2019-04-06,33500,1653688,2.03
Connecticut,2019-04-20,7462,2019-04-13,34116,1653688,2.06
Connecticut,2019-04-27,5685,2019-04-20,39410,1653688,2.38
Connecticut,2019-05-04,2477,2019-04-27,30858,1653688,1.87
Connecticut,2019-05-11,2150,2019-05-04,28954,1653688,1.75
Connecticut,2019-05-18,2582,2019-05-11,28585,1653688,1.73
Connecticut,2019-05-25,2692,2019-05-18,28460,1653688,1.72
Connecticut,2019-06-01,2124,2019-05-25,28471,1653688,1.72
Connecticut,2019-06-08,2517,2019-06-01,28844,1653688,1.74
Connecticut,2019-06-15,3080,2019-06-08,28474,1653688,1.72
Connecticut,2019-06-22,6799,2019-06-15,29791,1653688,1.80
Connecticut,2019-06-29,5107,2019-06-22,35091,1653688,2.12
Connecticut,2019-07-06,3551,2019-06-29,35681,1653688,2.16
Connecticut,2019-07-13,3255,2019-07-06,36920,1655693,2.23
Connecticut,2019-07-20,2603,2019-07-13,35937,1655693,2.17
Connecticut,2019-07-27,2189,2019-07-20,35703,1655693,2.16
Connecticut,2019-08-03,2662,2019-07-27,35284,1655693,2.13
Connecticut,2019-08-10,3063,2019-08-03,35413,1655693,2.14
Connecticut,2019-08-17,2712,2019-08-10,36063,1655693,2.18
Connecticut,2019-08-24,2523,2019-08-17,36200,1655693,2.19
Connecticut,2019-08-31,2206,2019-08-24,35463,1655693,2.14
Connecticut,2019-09-07,2147,2019-08-31,30219,1655693,1.83
Connecticut,2019-09-14,2497,2019-09-07,26822,1655693,1.62
Connecticut,2019-09-21,2248,2019-09-14,26123,1655693,1.58
Connecticut,2019-09-28,2030,2019-09-21,25657,1655693,1.55
Connecticut,2019-10-05,2308,2019-09-28,25387,1655693,1.53
Connecticut,2019-10-12,2531,2019-10-05,25169,1655540,1.52
Connecticut,2019-10-19,2237,2019-10-12,25285,1655540,1.53
Connecticut,2019-10-26,2285,2019-10-19,25664,1655540,1.55
Connecticut,2019-11-02,2524,2019-10-26,25411,1655540,1.53
Connecticut,2019-11-09,2859,2019-11-02,25872,1655540,1.56
Connecticut,2019-11-16,2630,2019-11-09,26231,1655540,1.58
Connecticut,2019-11-23,3152,2019-11-16,27060,1655540,1.63
Connecticut,2019-11-30,3469,2019-11-23,27542,1655540,1.66
Connecticut,2019-12-07,4291,2019-11-30,30183,1655540,1.82
Connecticut,2019-12-14,4343,2019-12-07,31040,1655540,1.87
Connecticut,2019-12-21,5058,2019-12-14,33146,1655540,2.00
Connecticut,2019-12-28,4684,2019-12-21,36677,1655540,2.22
Connecticut,2020-01-04,7852,2019-12-28,46562,1655540,2.81
Connecticut,2020-01-11,5986,2020-01-04,47540,1654391,2.87
Connecticut,2020-01-18,3776,2020-01-11,42483,1654391,2.57
Connecticut,2020-01-25,2949,2020-01-18,41760,1654391,2.52
Connecticut,2020-02-01,2994,2020-01-25,41725,1654391,2.52
Connecticut,2020-02-08,2944,2020-02-01,41633,1654391,2.52
Connecticut,2020-02-15,2520,2020-02-08,39384,1654391,2.38
Connecticut,2020-02-22,2435,2020-02-15,41691,1654391,2.52
Connecticut,2020-02-29,2843,2020-02-22,42168,1654391,2.55
